org,repo,github_url,ai_adoption_date,repo_type
getsentry,gocd-jsonnet-config-plugin,https://github.com/getsentry/gocd-jsonnet-config-plugin,,side
getsentry,gocd-kubernetes-based-secrets-plugin,https://github.com/getsentry/gocd-kubernetes-based-secrets-plugin,,side
getsentry,gocd-webhook-notification-plugin,https://github.com/getsentry/gocd-webhook-notification-plugin,,side
getsentry,godot-builds,https://github.com/getsentry/godot-builds,,side
getsentry,google-cloud-storage-testbench,https://github.com/getsentry/google-cloud-storage-testbench,,side
getsentry,grouping-ideas,https://github.com/getsentry/grouping-ideas,,side
getsentry,grouping-tests,https://github.com/getsentry/grouping-tests,,side
getsentry,grouping-trainer,https://github.com/getsentry/grouping-trainer,,side
getsentry,gscp,https://github.com/getsentry/gscp,,side
getsentry,hackweek,https://github.com/getsentry/hackweek,,side
getsentry,hackweek-automotive,https://github.com/getsentry/hackweek-automotive,,side
getsentry,hackweek-changetogether,https://github.com/getsentry/hackweek-changetogether,,side
getsentry,hackweek-coda,https://github.com/getsentry/hackweek-coda,,side
getsentry,hackweek-feature-flags,https://github.com/getsentry/hackweek-feature-flags,,side
getsentry,hackweek-metrics-exporter-statsd,https://github.com/getsentry/hackweek-metrics-exporter-statsd,,side
getsentry,hackweek-pico8-game,https://github.com/getsentry/hackweek-pico8-game,,side
getsentry,hackweek-pullpreview-proxy,https://github.com/getsentry/hackweek-pullpreview-proxy,,side
getsentry,hackweek-rust-gui,https://github.com/getsentry/hackweek-rust-gui,,side
getsentry,hackweek-sentry-intellij-plugin,https://github.com/getsentry/hackweek-sentry-intellij-plugin,,side
getsentry,hackweek-servicegraph,https://github.com/getsentry/hackweek-servicegraph,,side
getsentry,hackweek-sessions-demo,https://github.com/getsentry/hackweek-sessions-demo,,side
getsentry,hackweek-terraform-registry-server,https://github.com/getsentry/hackweek-terraform-registry-server,,side
getsentry,hackweek-the-box,https://github.com/getsentry/hackweek-the-box,,side
getsentry,hackweek-trialbytriage,https://github.com/getsentry/hackweek-trialbytriage,,side
getsentry,hackweek-uptime,https://github.com/getsentry/hackweek-uptime,,side
getsentry,hackweek-waste-management,https://github.com/getsentry/hackweek-waste-management,,side
getsentry,hackweek-wtfy,https://github.com/getsentry/hackweek-wtfy,,side
getsentry,haproxy-neighbors,https://github.com/getsentry/haproxy-neighbors,,side
getsentry,hats,https://github.com/getsentry/hats,,side
getsentry,heaven,https://github.com/getsentry/heaven,,side
getsentry,heka,https://github.com/getsentry/heka,,side
getsentry,heroku-buildpack-apt,https://github.com/getsentry/heroku-buildpack-apt,,side
getsentry,heroku-buildpack-cffi,https://github.com/getsentry/heroku-buildpack-cffi,,side
getsentry,heroku-buildpack-redis,https://github.com/getsentry/heroku-buildpack-redis,,side
getsentry,homebrew-tools,https://github.com/getsentry/homebrew-tools,,side
getsentry,homebrew-xcodebuildmcp,https://github.com/getsentry/homebrew-xcodebuildmcp,,side
getsentry,hoopshop-sentry-demo,https://github.com/getsentry/hoopshop-sentry-demo,,side
getsentry,https,https://github.com/getsentry/https,,side
getsentry,hubot-freight,https://github.com/getsentry/hubot-freight,,side
getsentry,hubot-raven,https://github.com/getsentry/hubot-raven,,side
getsentry,hyper,https://github.com/getsentry/hyper,,side
getsentry,hyper-tls,https://github.com/getsentry/hyper-tls,,side
getsentry,hyper-util,https://github.com/getsentry/hyper-util,,side
getsentry,image-mirror,https://github.com/getsentry/image-mirror,,side
getsentry,import-in-the-middle,https://github.com/getsentry/import-in-the-middle,,side
getsentry,incident-twitter-bot,https://github.com/getsentry/incident-twitter-bot,,side
getsentry,incubator-airflow,https://github.com/getsentry/incubator-airflow,,side
getsentry,incubator-echarts,https://github.com/getsentry/incubator-echarts,,side
getsentry,infra-event-notifier,https://github.com/getsentry/infra-event-notifier,,side
getsentry,ingest-load-tester,https://github.com/getsentry/ingest-load-tester,,side
getsentry,inhuman,https://github.com/getsentry/inhuman,,side
getsentry,integration-platform-example,https://github.com/getsentry/integration-platform-example,,side
getsentry,isahc,https://github.com/getsentry/isahc,,side
getsentry,javascript-debug-ids,https://github.com/getsentry/javascript-debug-ids,,side
getsentry,jeffrey-test-public,https://github.com/getsentry/jeffrey-test-public,,side
getsentry,jekyll-template,https://github.com/getsentry/jekyll-template,,side
getsentry,Jest-Coverage-Diff,https://github.com/getsentry/Jest-Coverage-Diff,,side
getsentry,jest-sentry-environment,https://github.com/getsentry/jest-sentry-environment,,side
getsentry,jest-visual-snapshot,https://github.com/getsentry/jest-visual-snapshot,,side
getsentry,jmxtrans,https://github.com/getsentry/jmxtrans,,side
getsentry,johen,https://github.com/getsentry/johen,,side
getsentry,js-source-scopes,https://github.com/getsentry/js-source-scopes,,side
getsentry,js-tracing-channels-proposals,https://github.com/getsentry/js-tracing-channels-proposals,,side
getsentry,json-schema-diff,https://github.com/getsentry/json-schema-diff,,side
getsentry,jsonnet-libs,https://github.com/getsentry/jsonnet-libs,,side
getsentry,jsonpath-rust,https://github.com/getsentry/jsonpath-rust,,side
getsentry,jsonschema-gentypes,https://github.com/getsentry/jsonschema-gentypes,,side
getsentry,jsonschema-rs,https://github.com/getsentry/jsonschema-rs,,side
getsentry,junior,https://github.com/getsentry/junior,,side
getsentry,k8s-libsonnet,https://github.com/getsentry/k8s-libsonnet,,side
getsentry,kafka-connect-datagen,https://github.com/getsentry/kafka-connect-datagen,,side
getsentry,KSCrash,https://github.com/getsentry/KSCrash,,side
getsentry,kube-sts-reconciler,https://github.com/getsentry/kube-sts-reconciler,,side
getsentry,labels,https://github.com/getsentry/labels,,side
getsentry,lambda-extension-load-test,https://github.com/getsentry/lambda-extension-load-test,,side
getsentry,langfuse-python,https://github.com/getsentry/langfuse-python,,side
getsentry,launchpad,https://github.com/getsentry/launchpad,,side
getsentry,libinjection-rs,https://github.com/getsentry/libinjection-rs,,side
getsentry,libsourcemap,https://github.com/getsentry/libsourcemap,,side
getsentry,libunwindstack-ndk,https://github.com/getsentry/libunwindstack-ndk,,side
getsentry,LIEF,https://github.com/getsentry/LIEF,,side
getsentry,linux-syscall-support,https://github.com/getsentry/linux-syscall-support,,side
getsentry,livegrep,https://github.com/getsentry/livegrep,,side
getsentry,llm-manual-agent-monitoring-example,https://github.com/getsentry/llm-manual-agent-monitoring-example,,side
getsentry,logflare,https://github.com/getsentry/logflare,,side
getsentry,magento-amg-sentry-extension,https://github.com/getsentry/magento-amg-sentry-extension,,side
getsentry,marshal,https://github.com/getsentry/marshal,,side
getsentry,milksnake,https://github.com/getsentry/milksnake,,side
getsentry,mini_chromium,https://github.com/getsentry/mini_chromium,,side
getsentry,minimum_python_async,https://github.com/getsentry/minimum_python_async,,side
getsentry,monarch,https://github.com/getsentry/monarch,,side
getsentry,monocle,https://github.com/getsentry/monocle,,side
getsentry,msvc-demangler-rust,https://github.com/getsentry/msvc-demangler-rust,,side
getsentry,n8n-nodes-sentry,https://github.com/getsentry/n8n-nodes-sentry,,side
getsentry,next-source-maps,https://github.com/getsentry/next-source-maps,,side
getsentry,nextjs,https://github.com/getsentry/nextjs,,side
getsentry,nextjs-chatbot-example,https://github.com/getsentry/nextjs-chatbot-example,,side
getsentry,nextjs-conf-scheduler,https://github.com/getsentry/nextjs-conf-scheduler,,side
getsentry,nextjs-proxy-sentry-api,https://github.com/getsentry/nextjs-proxy-sentry-api,,side
getsentry,nextjs-sentry-example,https://github.com/getsentry/nextjs-sentry-example,,side
getsentry,nextjs-spotlight-test,https://github.com/getsentry/nextjs-spotlight-test,,side
getsentry,nginx,https://github.com/getsentry/nginx,,side
getsentry,nginx-dogstatsd,https://github.com/getsentry/nginx-dogstatsd,,side
getsentry,nginx-statsd,https://github.com/getsentry/nginx-statsd,,side
getsentry,node-dryrun,https://github.com/getsentry/node-dryrun,,side
getsentry,node-pixelpusher,https://github.com/getsentry/node-pixelpusher,,side
getsentry,nowinandroid,https://github.com/getsentry/nowinandroid,,side
getsentry,nullflix-tracing-example,https://github.com/getsentry/nullflix-tracing-example,,side
getsentry,objectstore,https://github.com/getsentry/objectstore,,side
getsentry,obs,https://github.com/getsentry/obs,,side
getsentry,on-call-scheduler,https://github.com/getsentry/on-call-scheduler,,side
getsentry,open-source-pledge,https://github.com/getsentry/open-source-pledge,,side
getsentry,open.sentry.io,https://github.com/getsentry/open.sentry.io,,side
getsentry,openapi-core,https://github.com/getsentry/openapi-core,,side
getsentry,opencompany.github.io,https://github.com/getsentry/opencompany.github.io,,side
getsentry,openeval,https://github.com/getsentry/openeval,,side
getsentry,opentelemetry-demo,https://github.com/getsentry/opentelemetry-demo,,side
getsentry,opentelemetry-instrumentation-fetch-node,https://github.com/getsentry/opentelemetry-instrumentation-fetch-node,,side
getsentry,opentelemetry-js,https://github.com/getsentry/opentelemetry-js,,side
getsentry,opentelemetry-rust,https://github.com/getsentry/opentelemetry-rust,,side
getsentry,ophio,https://github.com/getsentry/ophio,,side
getsentry,orbital,https://github.com/getsentry/orbital,,side
getsentry,otlp-logging-sentry,https://github.com/getsentry/otlp-logging-sentry,,side
getsentry,otlp-tracing-sentry,https://github.com/getsentry/otlp-tracing-sentry,,side
getsentry,outcomes-lookup,https://github.com/getsentry/outcomes-lookup,,side
getsentry,outpost,https://github.com/getsentry/outpost,,side
getsentry,paths-filter,https://github.com/getsentry/paths-filter,,side
getsentry,pdb,https://github.com/getsentry/pdb,,side
getsentry,peanutbutter,https://github.com/getsentry/peanutbutter,,side
getsentry,perfview,https://github.com/getsentry/perfview,,side
getsentry,perl-raven,https://github.com/getsentry/perl-raven,,side
getsentry,pgtobq,https://github.com/getsentry/pgtobq,,side
getsentry,piinguin,https://github.com/getsentry/piinguin,,side
getsentry,platformicons,https://github.com/getsentry/platformicons,,side
getsentry,plausible-mcp,https://github.com/getsentry/plausible-mcp,,side
getsentry,plugin-claude,https://github.com/getsentry/plugin-claude,,side
getsentry,plugin-codex,https://github.com/getsentry/plugin-codex,,side
getsentry,plugin-cursor,https://github.com/getsentry/plugin-cursor,,side
getsentry,plugin-grok,https://github.com/getsentry/plugin-grok,,side
getsentry,plugin-hell,https://github.com/getsentry/plugin-hell,,side
getsentry,plugin-marketplace,https://github.com/getsentry/plugin-marketplace,,side
getsentry,plugin-opencode,https://github.com/getsentry/plugin-opencode,,side
getsentry,plugin-opencode2,https://github.com/getsentry/plugin-opencode2,,side
getsentry,plugin-pi,https://github.com/getsentry/plugin-pi,,side
getsentry,po-catalog-loader,https://github.com/getsentry/po-catalog-loader,,side
getsentry,poc_doc_bot,https://github.com/getsentry/poc_doc_bot,,side
getsentry,pocdocbot2,https://github.com/getsentry/pocdocbot2,,side
getsentry,pocket-casts-android,https://github.com/getsentry/pocket-casts-android,,side
getsentry,pokemon-market,https://github.com/getsentry/pokemon-market,,side
getsentry,postgresql,https://github.com/getsentry/postgresql,,side
getsentry,pr-risk-action,https://github.com/getsentry/pr-risk-action,,side
getsentry,praise,https://github.com/getsentry/praise,,side
getsentry,pre-commit-hooks,https://github.com/getsentry/pre-commit-hooks,,side
getsentry,prebuilt-pythons,https://github.com/getsentry/prebuilt-pythons,,side
getsentry,premake-androidmk,https://github.com/getsentry/premake-androidmk,,side
getsentry,prevent-action,https://github.com/getsentry/prevent-action,,side
getsentry,prevent-cli,https://github.com/getsentry/prevent-cli,,side
getsentry,prism-sentry,https://github.com/getsentry/prism-sentry,,side
getsentry,probot-censor,https://github.com/getsentry/probot-censor,,side
getsentry,probot-release,https://github.com/getsentry/probot-release,,side
getsentry,probot-report,https://github.com/getsentry/probot-report,,side
getsentry,procspawn,https://github.com/getsentry/procspawn,,side
getsentry,profiling-browser,https://github.com/getsentry/profiling-browser,,side
getsentry,profiling-node,https://github.com/getsentry/profiling-node,,side
getsentry,public,https://github.com/getsentry/public,,side
getsentry,publish,https://github.com/getsentry/publish,,side
getsentry,py-amqp,https://github.com/getsentry/py-amqp,,side
getsentry,pycon22,https://github.com/getsentry/pycon22,,side
getsentry,pyinject,https://github.com/getsentry/pyinject,,side
getsentry,pyo3-python-tracing-subscriber,https://github.com/getsentry/pyo3-python-tracing-subscriber,,side
getsentry,pypi,https://github.com/getsentry/pypi,,side
getsentry,pytest-responses,https://github.com/getsentry/pytest-responses,,side
getsentry,pytest-sentry,https://github.com/getsentry/pytest-sentry,,side
getsentry,pytest-workaround-12888,https://github.com/getsentry/pytest-workaround-12888,,side
getsentry,python-http-in-sql-transactions,https://github.com/getsentry/python-http-in-sql-transactions,,side
getsentry,python-lambda-timeout-repro,https://github.com/getsentry/python-lambda-timeout-repro,,side
getsentry,python-new-hubs-and-scopes,https://github.com/getsentry/python-new-hubs-and-scopes,,side
getsentry,python-percy-client,https://github.com/getsentry/python-percy-client,,side
getsentry,python-sdk-databag-limit-test,https://github.com/getsentry/python-sdk-databag-limit-test,,side
getsentry,pyvotal,https://github.com/getsentry/pyvotal,,side
getsentry,quickjs,https://github.com/getsentry/quickjs,,side
getsentry,quicktype,https://github.com/getsentry/quicktype,,side
getsentry,raven-aiohttp,https://github.com/getsentry/raven-aiohttp,,side
getsentry,raven-csharp,https://github.com/getsentry/raven-csharp,,side
getsentry,raven-django,https://github.com/getsentry/raven-django,,side
getsentry,raven-go,https://github.com/getsentry/raven-go,,side
getsentry,raven-js-bower,https://github.com/getsentry/raven-js-bower,,side
getsentry,raven-js-examples,https://github.com/getsentry/raven-js-examples,,side
getsentry,raven-node,https://github.com/getsentry/raven-node,,side
getsentry,raven-objc,https://github.com/getsentry/raven-objc,,side
getsentry,raven-php,https://github.com/getsentry/raven-php,,side
getsentry,raven-php-old,https://github.com/getsentry/raven-php-old,,side
getsentry,raven-python,https://github.com/getsentry/raven-python,,side
getsentry,raven-ruby,https://github.com/getsentry/raven-ruby,,side
getsentry,raven-swift,https://github.com/getsentry/raven-swift,,side
getsentry,rb,https://github.com/getsentry/rb,,side
getsentry,react-inspector,https://github.com/getsentry/react-inspector,,side
getsentry,react-lazy-load,https://github.com/getsentry/react-lazy-load,,side
getsentry,react-native-test-app,https://github.com/getsentry/react-native-test-app,,side
getsentry,react-testing-library-slack-bot,https://github.com/getsentry/react-testing-library-slack-bot,,side
getsentry,Reaper-iOS,https://github.com/getsentry/Reaper-iOS,,side
getsentry,reaper-server,https://github.com/getsentry/reaper-server,,side
getsentry,redash,https://github.com/getsentry/redash,,side
getsentry,redis-rs,https://github.com/getsentry/redis-rs,,side
getsentry,reflux-alerts,https://github.com/getsentry/reflux-alerts,,side
getsentry,relay,https://github.com/getsentry/relay,,side
getsentry,release-comment-issues-gh-action,https://github.com/getsentry/release-comment-issues-gh-action,,side
getsentry,reload,https://github.com/getsentry/reload,,side
getsentry,replay-chrome-extension,https://github.com/getsentry/replay-chrome-extension,,side
getsentry,replay-debugger,https://github.com/getsentry/replay-debugger,,side
getsentry,replay-event,https://github.com/getsentry/replay-event,,side
getsentry,repo-metrics,https://github.com/getsentry/repo-metrics,,side
getsentry,repoquest,https://github.com/getsentry/repoquest,,side
getsentry,repro,https://github.com/getsentry/repro,,side
getsentry,reqwest,https://github.com/getsentry/reqwest,,side
getsentry,reqwest-uptime,https://github.com/getsentry/reqwest-uptime,,side
getsentry,responses,https://github.com/getsentry/responses,,side
getsentry,rfcs,https://github.com/getsentry/rfcs,,side
getsentry,rollouts-plugin-trafficrouter-gcloud,https://github.com/getsentry/rollouts-plugin-trafficrouter-gcloud,,side
getsentry,rrweb,https://github.com/getsentry/rrweb,,side
getsentry,rrweb-json-player,https://github.com/getsentry/rrweb-json-player,,side
getsentry,rubik,https://github.com/getsentry/rubik,,side
getsentry,ruby-trace,https://github.com/getsentry/ruby-trace,,side
getsentry,run-on-changed,https://github.com/getsentry/run-on-changed,,side
getsentry,rust-anylog,https://github.com/getsentry/rust-anylog,,side
getsentry,rust-breakpad,https://github.com/getsentry/rust-breakpad,,side
getsentry,rust-debugid,https://github.com/getsentry/rust-debugid,,side
getsentry,rust-ini,https://github.com/getsentry/rust-ini,,side
getsentry,rust-json-forensics,https://github.com/getsentry/rust-json-forensics,,side
getsentry,rust-memcache,https://github.com/getsentry/rust-memcache,,side
getsentry,rust-minidump,https://github.com/getsentry/rust-minidump,,side
getsentry,rust-musl-cross,https://github.com/getsentry/rust-musl-cross,,side
getsentry,rust-proguard,https://github.com/getsentry/rust-proguard,,side
getsentry,rust-rdkafka,https://github.com/getsentry/rust-rdkafka,,side
getsentry,rust-sentry-types,https://github.com/getsentry/rust-sentry-types,,side
getsentry,rust-sourcemap,https://github.com/getsentry/rust-sourcemap,,side
getsentry,rust-usage-accountant,https://github.com/getsentry/rust-usage-accountant,,side
getsentry,rust_arroyo,https://github.com/getsentry/rust_arroyo,,side
getsentry,s3autoindex,https://github.com/getsentry/s3autoindex,,side
getsentry,salt,https://github.com/getsentry/salt,,side
getsentry,sanctions_list_search,https://github.com/getsentry/sanctions_list_search,,side
getsentry,sandbox-agent-test-fixture,https://github.com/getsentry/sandbox-agent-test-fixture,,side
getsentry,schnitzel,https://github.com/getsentry/schnitzel,,side
getsentry,scm-platform,https://github.com/getsentry/scm-platform,,side
getsentry,scrapbook,https://github.com/getsentry/scrapbook,,side
getsentry,scrapscn,https://github.com/getsentry/scrapscn,,side
getsentry,script-executor-task,https://github.com/getsentry/script-executor-task,,side
getsentry,script-runner,https://github.com/getsentry/script-runner,,side
getsentry,sdk-benchmarks,https://github.com/getsentry/sdk-benchmarks,,side
getsentry,sdk-measurements,https://github.com/getsentry/sdk-measurements,,side
getsentry,sdk-skills,https://github.com/getsentry/sdk-skills,,side
getsentry,secure-cloud-functions-template,https://github.com/getsentry/secure-cloud-functions-template,,side
getsentry,security-advisories,https://github.com/getsentry/security-advisories,,side
getsentry,security-awdl_wifi_scripts,https://github.com/getsentry/security-awdl_wifi_scripts,,side
getsentry,self-hosted,https://github.com/getsentry/self-hosted,,side
getsentry,semantic-conventions,https://github.com/getsentry/semantic-conventions,,side
getsentry,sentaur-leaderboard,https://github.com/getsentry/sentaur-leaderboard,,side
getsentry,sentaur-survivors,https://github.com/getsentry/sentaur-survivors,,side
getsentry,sentinel,https://github.com/getsentry/sentinel,,side
getsentry,sentlog,https://github.com/getsentry/sentlog,,side
getsentry,sentry,https://github.com/getsentry/sentry,,main
getsentry,sentry-201-workshop,https://github.com/getsentry/sentry-201-workshop,,side
getsentry,sentry-academy-workshop,https://github.com/getsentry/sentry-academy-workshop,,side
getsentry,sentry-agent,https://github.com/getsentry/sentry-agent,,side
getsentry,sentry-agent-skills,https://github.com/getsentry/sentry-agent-skills,,side
getsentry,sentry-agent-tracing-examples,https://github.com/getsentry/sentry-agent-tracing-examples,,side
getsentry,sentry-ai-rules,https://github.com/getsentry/sentry-ai-rules,,side
getsentry,sentry-android,https://github.com/getsentry/sentry-android,,side
getsentry,sentry-android-gradle-plugin,https://github.com/getsentry/sentry-android-gradle-plugin,,side
getsentry,sentry-api-schema,https://github.com/getsentry/sentry-api-schema,,side
getsentry,sentry-app-github-internal,https://github.com/getsentry/sentry-app-github-internal,,side
getsentry,sentry-apple-binaries,https://github.com/getsentry/sentry-apple-binaries,,side
getsentry,sentry-apple-cocoalumberjack,https://github.com/getsentry/sentry-apple-cocoalumberjack,,side
getsentry,sentry-apple-pulse,https://github.com/getsentry/sentry-apple-pulse,,side
getsentry,sentry-apple-swift-log,https://github.com/getsentry/sentry-apple-swift-log,,side
getsentry,sentry-apple-swiftybeaver,https://github.com/getsentry/sentry-apple-swiftybeaver,,side
getsentry,sentry-auth-github,https://github.com/getsentry/sentry-auth-github,,side
getsentry,sentry-auth-google,https://github.com/getsentry/sentry-auth-google,,side
getsentry,sentry-auth-saml2,https://github.com/getsentry/sentry-auth-saml2,,side
getsentry,sentry-avatar-generator,https://github.com/getsentry/sentry-avatar-generator,,side
getsentry,sentry-bitbucket,https://github.com/getsentry/sentry-bitbucket,,side
getsentry,sentry-browser-lite,https://github.com/getsentry/sentry-browser-lite,,side
getsentry,sentry-build-academy-guide,https://github.com/getsentry/sentry-build-academy-guide,,side
getsentry,sentry-build-ai-workshop,https://github.com/getsentry/sentry-build-ai-workshop,,side
getsentry,sentry-build-ai-workshop-guide,https://github.com/getsentry/sentry-build-ai-workshop-guide,,side
getsentry,sentry-build-frontend-performance-workshop-app,https://github.com/getsentry/sentry-build-frontend-performance-workshop-app,,side
getsentry,sentry-build-frontend-performance-workshop-guide,https://github.com/getsentry/sentry-build-frontend-performance-workshop-guide,,side
getsentry,sentry-build-otlp-workshop,https://github.com/getsentry/sentry-build-otlp-workshop,,side
getsentry,sentry-build-otlp-workshop-guide,https://github.com/getsentry/sentry-build-otlp-workshop-guide,,side
getsentry,sentry-campfire,https://github.com/getsentry/sentry-campfire,,side
getsentry,sentry-capacitor,https://github.com/getsentry/sentry-capacitor,,side
getsentry,sentry-changelog,https://github.com/getsentry/sentry-changelog,,side
getsentry,sentry-changelog-benchmark,https://github.com/getsentry/sentry-changelog-benchmark,,side
getsentry,sentry-chatpgt-app-mcp,https://github.com/getsentry/sentry-chatpgt-app-mcp,,side
getsentry,sentry-cli,https://github.com/getsentry/sentry-cli,,side
getsentry,sentry-cli-bin,https://github.com/getsentry/sentry-cli-bin,,side
getsentry,sentry-clj,https://github.com/getsentry/sentry-clj,,side
getsentry,sentry-cocoa,https://github.com/getsentry/sentry-cocoa,,side
getsentry,sentry-content-dashboard,https://github.com/getsentry/sentry-content-dashboard,,side
getsentry,sentry-conventions,https://github.com/getsentry/sentry-conventions,,side
getsentry,sentry-cordova,https://github.com/getsentry/sentry-cordova,,side
getsentry,sentry-covdefaults-disable-branch-coverage,https://github.com/getsentry/sentry-covdefaults-disable-branch-coverage,,side
getsentry,sentry-crons-examples,https://github.com/getsentry/sentry-crons-examples,,side
getsentry,sentry-dart,https://github.com/getsentry/sentry-dart,,side
getsentry,sentry-dart-plugin,https://github.com/getsentry/sentry-dart-plugin,,side
getsentry,sentry-data-schemas,https://github.com/getsentry/sentry-data-schemas,,side
getsentry,sentry-defender-server,https://github.com/getsentry/sentry-defender-server,,side
getsentry,sentry-defenses,https://github.com/getsentry/sentry-defenses,,side
getsentry,sentry-demo,https://github.com/getsentry/sentry-demo,,side
getsentry,sentry-deno,https://github.com/getsentry/sentry-deno,,side
getsentry,sentry-desktop-crash-reporter,https://github.com/getsentry/sentry-desktop-crash-reporter,,side
getsentry,sentry-devtools,https://github.com/getsentry/sentry-devtools,,side
getsentry,sentry-distutils,https://github.com/getsentry/sentry-distutils,,side
getsentry,sentry-doc-support,https://github.com/getsentry/sentry-doc-support,,side
getsentry,sentry-docs,https://github.com/getsentry/sentry-docs,,side
getsentry,sentry-dotnet,https://github.com/getsentry/sentry-dotnet,,side
getsentry,sentry-dotnet-aspire-demo,https://github.com/getsentry/sentry-dotnet-aspire-demo,,side
getsentry,sentry-dotnet-ef,https://github.com/getsentry/sentry-dotnet-ef,,side
getsentry,sentry-dotnet-minidump,https://github.com/getsentry/sentry-dotnet-minidump,,side
getsentry,sentry-dotnet-platform-abstractions,https://github.com/getsentry/sentry-dotnet-platform-abstractions,,side
getsentry,sentry-dotnet-protocol,https://github.com/getsentry/sentry-dotnet-protocol,,side
getsentry,sentry-dotnet-samples,https://github.com/getsentry/sentry-dotnet-samples,,side
getsentry,sentry-echo,https://github.com/getsentry/sentry-echo,,side
getsentry,sentry-electron,https://github.com/getsentry/sentry-electron,,side
getsentry,sentry-elixir,https://github.com/getsentry/sentry-elixir,,side
getsentry,sentry-epd-project-automation,https://github.com/getsentry/sentry-epd-project-automation,,side
getsentry,sentry-event-diff,https://github.com/getsentry/sentry-event-diff,,side
getsentry,sentry-example-payment-app,https://github.com/getsentry/sentry-example-payment-app,,side
getsentry,sentry-fastlane-plugin,https://github.com/getsentry/sentry-fastlane-plugin,,side
getsentry,sentry-flake8,https://github.com/getsentry/sentry-flake8,,side
getsentry,sentry-flowdock,https://github.com/getsentry/sentry-flowdock,,side
getsentry,sentry-flutter,https://github.com/getsentry/sentry-flutter,,side
getsentry,sentry-for-ai,https://github.com/getsentry/sentry-for-ai,,side
getsentry,sentry-for-cursor,https://github.com/getsentry/sentry-for-cursor,,side
getsentry,sentry-for-eve,https://github.com/getsentry/sentry-for-eve,,side
getsentry,sentry-forked-django-stubs,https://github.com/getsentry/sentry-forked-django-stubs,,side
getsentry,sentry-forked-djangorestframework-stubs,https://github.com/getsentry/sentry-forked-djangorestframework-stubs,,side
getsentry,sentry-forked-email-reply-parser,https://github.com/getsentry/sentry-forked-email-reply-parser,,side
getsentry,sentry-forked-jsonnet,https://github.com/getsentry/sentry-forked-jsonnet,,side
getsentry,sentry-freight,https://github.com/getsentry/sentry-freight,,side
getsentry,sentry-fullstory,https://github.com/getsentry/sentry-fullstory,,side
getsentry,sentry-fuse,https://github.com/getsentry/sentry-fuse,,side
getsentry,sentry-github,https://github.com/getsentry/sentry-github,,side
getsentry,sentry-github-actions-app,https://github.com/getsentry/sentry-github-actions-app,,side
getsentry,sentry-gitlab,https://github.com/getsentry/sentry-gitlab,,side
getsentry,sentry-global-search,https://github.com/getsentry/sentry-global-search,,side
getsentry,sentry-go,https://github.com/getsentry/sentry-go,,side
getsentry,sentry-godot,https://github.com/getsentry/sentry-godot,,side
getsentry,sentry-godot-hackweek-2022,https://github.com/getsentry/sentry-godot-hackweek-2022,,side
getsentry,sentry-group-test-tools,https://github.com/getsentry/sentry-group-test-tools,,side
getsentry,sentry-groveio,https://github.com/getsentry/sentry-groveio,,side
getsentry,sentry-health,https://github.com/getsentry/sentry-health,,side
getsentry,sentry-heroku,https://github.com/getsentry/sentry-heroku,,side
getsentry,sentry-hipchat,https://github.com/getsentry/sentry-hipchat,,side
getsentry,sentry-hipchat-ac,https://github.com/getsentry/sentry-hipchat-ac,,side
getsentry,sentry-hydrogen-demo,https://github.com/getsentry/sentry-hydrogen-demo,,side
getsentry,sentry-infra-tools,https://github.com/getsentry/sentry-infra-tools,,side
getsentry,sentry-intercom,https://github.com/getsentry/sentry-intercom,,side
getsentry,sentry-ios-example,https://github.com/getsentry/sentry-ios-example,,side
getsentry,sentry-irc,https://github.com/getsentry/sentry-irc,,side
getsentry,sentry-irccat,https://github.com/getsentry/sentry-irccat,,side
getsentry,sentry-java,https://github.com/getsentry/sentry-java,,side
getsentry,sentry-java-examples,https://github.com/getsentry/sentry-java-examples,,side
getsentry,sentry-javascript,https://github.com/getsentry/sentry-javascript,,side
getsentry,sentry-javascript-bundler-plugins,https://github.com/getsentry/sentry-javascript-bundler-plugins,,side
getsentry,sentry-javascript-docker-images,https://github.com/getsentry/sentry-javascript-docker-images,,side
getsentry,sentry-javascript-examples,https://github.com/getsentry/sentry-javascript-examples,,side
getsentry,sentry-javascript-node-native-stacktrace,https://github.com/getsentry/sentry-javascript-node-native-stacktrace,,side
getsentry,sentry-javascript-profiling-node-binaries,https://github.com/getsentry/sentry-javascript-profiling-node-binaries,,side
getsentry,sentry-jira,https://github.com/getsentry/sentry-jira,,side
getsentry,sentry-js-tracing,https://github.com/getsentry/sentry-js-tracing,,side
getsentry,sentry-k8s-libsonnet,https://github.com/getsentry/sentry-k8s-libsonnet,,side
getsentry,sentry-kafka-management,https://github.com/getsentry/sentry-kafka-management,,side
getsentry,sentry-kafka-schemas,https://github.com/getsentry/sentry-kafka-schemas,,side
getsentry,sentry-kotlin-multiplatform,https://github.com/getsentry/sentry-kotlin-multiplatform,,side
getsentry,sentry-kubernetes,https://github.com/getsentry/sentry-kubernetes,,side
getsentry,sentry-laravel,https://github.com/getsentry/sentry-laravel,,side
getsentry,sentry-libhealth,https://github.com/getsentry/sentry-libhealth,,side
getsentry,sentry-lighthouse,https://github.com/getsentry/sentry-lighthouse,,side
getsentry,sentry-lua,https://github.com/getsentry/sentry-lua,,side
getsentry,sentry-lynx,https://github.com/getsentry/sentry-lynx,,side
